       Xposition(m)           Yposition(m)             Zposition(m)
 -1.1309124480879393e+06  -1.9963781694715400e+07  -3.1948374715357556e+02
 -1.0863278742576446e+06  -1.9966244212455086e+07  -3.1942210075414647e+02
 -1.0417378834812574e+06  -1.9968607169316270e+07  -3.1935924139215040e+02
 -9.9714269809610300e+05  -1.9970870553319290e+07  -3.1929516935431957e+02
 -9.5254254046606920e+05  -1.9973034352980980e+07  -3.1922988493121270e+02
 -9.0793763298149440e+05  -1.9975098557314750e+07  -3.1916338841721483e+02
 -8.6332819805635470e+05  -1.9977063155830752e+07  -3.1909568011053230e+02
 -8.1871445812871400e+05  -1.9978928138535816e+07  -3.1902676031319334e+02
 -7.7409663565812690e+05  -1.9980693495933603e+07  -3.1895662933104205e+02
 -7.2947495312679840e+05  -1.9982359219024540e+07  -3.1888528747374210e+02
 -6.8484963303563520e+05  -1.9983925299305998e+07  -3.1881273505476650e+02
 -6.4022089790576080e+05  -1.9985391728772204e+07  -3.1873897239140260e+02
 -5.9558897027513600e+05  -1.9986758499914430e+07  -3.1866399980474444e+02
 -5.5095407269915170e+05  -1.9988025605720896e+07  -3.1858781761969420e+02
 -5.0631642774916440e+05  -1.9989193039676930e+07  -3.1851042616495840e+02
 -4.6167625801017653e+05  -1.9990260795764912e+07  -3.1843182577304340e+02
 -4.1703378608129060e+05  -1.9991228868464343e+07  -3.1835201678025720e+02
 -3.7238923457410040e+05  -1.9992097252751883e+07  -3.1827099952670460e+02
 -3.2774282611108373e+05  -1.9992865944101397e+07  -3.1818877435628536e+02
 -2.8309478332491725e+05  -1.9993534938483910e+07  -3.1810534161669074e+02
 -2.3844532885736626e+05  -1.9994104232367730e+07  -3.1802070165940376e+02
 -1.9379468535831600e+05  -1.9994573822718386e+07  -3.1793485483969505e+02
 -1.4914307548402098e+05  -1.9994943706998672e+07  -3.1784780151662000e+02
 -1.0449072189677614e+05  -1.9995213883168700e+07  -3.1775954205301804e+02
 -5.9837847263094760e+04  -1.9995384349685885e+07  -3.1767007681550893e+02
 -1.5184674253450650e+04  -1.9995455105504952e+07  -3.1757940617449240e+02
  2.9468574459402014e+04  -1.9995426150077913e+07  -3.1748753050413507e+02
  7.4121676201965670e+04  -1.9995297483354166e+07  -3.1739445018236995e+02
  1.1877440830018648e+05  -1.9995069105780400e+07  -3.1730016559091155e+02
  1.6342654808113424e+05  -1.9994741018300693e+07  -3.1720467711524350e+02
  2.0807787287361597e+05  -1.9994313222356386e+07  -3.1710798514461476e+02
  2.5272816001021060e+05  -1.9993785719886217e+07  -3.1701009007203663e+02
  2.9737718682724354e+05  -1.9993158513326220e+07  -3.1691099229428215e+02
  3.4202473066703440e+05  -1.9992431605609745e+07  -3.1681069221188180e+02
  3.8667056887780054e+05  -1.9991605000167480e+07  -3.1670919022912335e+02
  4.3131447881576215e+05  -1.9990678700927358e+07  -3.1660648675404690e+02
  4.7595623784611264e+05  -1.9989652712314654e+07  -3.1650258219844375e+02
  5.2059562334348814e+05  -1.9988527039251820e+07  -3.1639747697785344e+02
  5.6523241269364910e+05  -1.9987301687158637e+07  -3.1629117151156320e+02
  6.0986638329437670e+05  -1.9985976661952045e+07  -3.1618366622260260e+02
  6.5449731255686770e+05  -1.9984551970046185e+07  -3.1607496153774275e+02
  6.9912497790634920e+05  -1.9983027618352357e+07  -3.1596505788749330e+02
  7.4374915678340340e+05  -1.9981403614279054e+07  -3.1585395570610206e+02
  7.8836962664571350e+05  -1.9979679965731755e+07  -3.1574165543154754e+02
  8.3298616496818490e+05  -1.9977856681113087e+07  -3.1562815750554154e+02
  8.7759854924419560e+05  -1.9975933769322690e+07  -3.1551346237352510e+02
  9.2220655698734370e+05  -1.9973911239757165e+07  -3.1539757048466475e+02
  9.6680996573256490e+05  -1.9971789102310073e+07  -3.1528048229185094e+02
  1.0114085530361682e+06  -1.9969567367371846e+07  -3.1516219825169570e+02
  1.0560020964778764e+06  -1.9967246045829810e+07  -3.1504271882453080e+02
  1.1005903736617933e+06  -1.9964825149068060e+07  -3.1492204447440406e+02
  1.1451731622176510e+06  -1.9962304688967430e+07  -3.1480017566907610e+02
  1.1897502398011447e+06  -1.9959684677905437e+07  -3.1467711288002070e+02
  1.2343213840958937e+06  -1.9956965128756285e+07  -3.1455285658242036e+02
  1.2788863728148288e+06  -1.9954146054890660e+07  -3.1442740725516190e+02
  1.3234449836998198e+06  -1.9951227470175820e+07  -3.1430076538083875e+02
  1.3679969945238444e+06  -1.9948209388975464e+07  -3.1417293144574560e+02
  1.4125421830925257e+06  -1.9945091826149646e+07  -3.1404390593987443e+02
  1.4570803272445279e+06  -1.9941874797054690e+07  -3.1391368935691400e+02
  1.5016112048521750e+06  -1.9938558317543220e+07  -3.1378228219424850e+02
  1.5461345938236910e+06  -1.9935142403963998e+07  -3.1364968495295310e+02
  1.5906502721039497e+06  -1.9931627073161814e+07  -3.1351589813779030e+02
  1.6351580176749558e+06  -1.9928012342477527e+07  -3.1338092225721150e+02
  1.6796576085577950e+06  -1.9924298229747877e+07  -3.1324475782335065e+02
  1.7241488228132473e+06  -1.9920484753305413e+07  -3.1310740535202270e+02
  1.7686314385434648e+06  -1.9916571931978430e+07  -3.1296886536272183e+02
  1.8131052338914499e+06  -1.9912559785090968e+07  -3.1282913837862110e+02
  1.8575699870449218e+06  -1.9908448332462460e+07  -3.1268822492656310e+02
  1.9020254762348086e+06  -1.9904237594407946e+07  -3.1254612553706505e+02
  1.9464714797376234e+06  -1.9899927591737762e+07  -3.1240284074431270e+02
  1.9909077758765086e+06  -1.9895518345757570e+07  -3.1225837108615780e+02
  2.0353341430221887e+06  -1.9891009878268090e+07  -3.1211271710411523e+02
  2.0797503595940220e+06  -1.9886402211565204e+07  -3.1196587934336260e+02
  2.1241562040609470e+06  -1.9881695368439690e+07  -3.1181785835273650e+02
  2.1685514549433160e+06  -1.9876889372177187e+07  -3.1166865468472855e+02
  2.2129358908128530e+06  -1.9871984246558070e+07  -3.1151826889548676e+02
  2.2573092902949713e+06  -1.9866980015857313e+07  -3.1136670154480834e+02
  2.3016714320688810e+06  -1.9861876704844400e+07  -3.1121395319614100e+02
  2.3460220948694800e+06  -1.9856674338783152e+07  -3.1106002441657760e+02
  2.3903610574876764e+06  -1.9851372943431698e+07  -3.1090491577685720e+02
  2.4346880987725537e+06  -1.9845972545042250e+07  -3.1074862785135760e+02
  2.4790029976309230e+06  -1.9840473170361076e+07  -3.1059116121809920e+02
  2.5233055330301197e+06  -1.9834874846628264e+07  -3.1043251645873613e+02
  2.5675954839981166e+06  -1.9829177601577647e+07  -3.1027269415855756e+02
  2.6118726296247060e+06  -1.9823381463436686e+07  -3.1011169490648470e+02
  2.6561367490625940e+06  -1.9817486460926324e+07  -3.0994951929506925e+02
  2.7003876215291447e+06  -1.9811492623260770e+07  -3.0978616792048680e+02
  2.7446250263064940e+06  -1.9805399980147490e+07  -3.0962164138254025e+02
  2.7888487427433524e+06  -1.9799208561786965e+07  -3.0945594028465297e+02
  2.8330585502559700e+06  -1.9792918398872530e+07  -3.0928906523386740e+02
  2.8772542283293080e+06  -1.9786529522590272e+07  -3.0912101684084330e+02
  2.9214355565170855e+06  -1.9780041964618985e+07  -3.0895179571985750e+02
  2.9656023144450607e+06  -1.9773455757129747e+07  -3.0878140248879520e+02
  3.0097542818098776e+06  -1.9766770932786018e+07  -3.0860983776915430e+02
  3.0538912383819977e+06  -1.9759987524743285e+07  -3.0843710218603720e+02
  3.0980129640049036e+06  -1.9753105566649135e+07  -3.0826319636815543e+02
  3.1421192385982350e+06  -1.9746125092642825e+07  -3.0808812094781916e+02
  3.1862098421572660e+06  -1.9739046137355305e+07  -3.0791187656094087e+02
  3.2302845547549310e+06  -1.9731868735908963e+07  -3.0773446384703010e+02
  3.2743431565427654e+06  -1.9724592923917440e+07  -3.0755588344919080e+02
  3.3183854277513837e+06  -1.9717218737485573e+07  -3.0737613601412180e+02
  3.3624111486924920e+06  -1.9709746213209070e+07  -3.0719522219211166e+02
  3.4064200997594115e+06  -1.9702175388174422e+07  -3.0701314263703700e+02
  3.4504120614280460e+06  -1.9694506299958730e+07  -3.0682989800636120e+02
  3.4943868142591687e+06  -1.9686738986629345e+07  -3.0664548896112814e+02
  3.5383441388970570e+06  -1.9678873486744083e+07  -3.0645991616596860e+02
  3.5822838160738195e+06  -1.9670909839350466e+07  -3.0627318028908536e+02
  3.6262056266076250e+06  -1.9662848083986100e+07  -3.0608528200226294e+02
  3.6701093514054613e+06  -1.9654688260678090e+07  -3.0589622198085715e+02
  3.7139947714638210e+06  -1.9646430409942962e+07  -3.0570600090379634e+02
  3.7578616678692363e+06  -1.9638074572786600e+07  -3.0551461945357960e+02
  3.8017098218004170e+06  -1.9629620790703792e+07  -3.0532207831627085e+02
  3.8455390145281563e+06  -1.9621069105678294e+07  -3.0512837818150220e+02
  3.8893490274179670e+06  -1.9612419560182314e+07  -3.0493351974246417e+02
  3.9331396419295520e+06  -1.9603672197176570e+07  -3.0473750369590970e+02
  3.9769106396186870e+06  -1.9594827060110050e+07  -3.0454033074215084e+02
  4.0206618021383546e+06  -1.9585884192919627e+07  -3.0434200158505325e+02
  4.0643929112395830e+06  -1.9576843640030040e+07  -3.0414251693203830e+02
  4.1081037487729330e+06  -1.9567705446353495e+07  -3.0394187749407627e+02
  4.1517940966889760e+06  -1.9558469657289617e+07  -3.0374008398568810e+02
  4.1954637370400690e+06  -1.9549136318725076e+07  -3.0353713712494000e+02
  4.2391124519806110e+06  -1.9539705477033526e+07  -3.0333303763344500e+02
  4.2827400237692580e+06  -1.9530177179075174e+07  -3.0312778623635535e+02
  4.3263462347686600e+06  -1.9520551472196770e+07  -3.0292138366236657e+02
  4.3699308674481070e+06  -1.9510828404231086e+07  -3.0271383064370830e+02
  4.4134937043830090e+06  -1.9501008023497045e+07  -3.0250512791614950e+02
  4.4570345282568745e+06  -1.9491090378799275e+07  -3.0229527621898274e+02
  4.5005531218627630e+06  -1.9481075519427743e+07  -3.0208427629503126e+02
  4.5440492681030890e+06  -1.9470963495157840e+07  -3.0187212889066700e+02
  4.5875227499924840e+06  -1.9460754356249757e+07  -3.0165883475578335e+02
  4.6309733506570470e+06  -1.9450448153448580e+07  -3.0144439464380070e+02
  4.6744008533365440e+06  -1.9440044937983885e+07  -3.0122880931166000e+02
  4.7178050413851470e+06  -1.9429544761569466e+07  -3.0101207951982144e+02
  4.7611856982727260e+06  -1.9418947676403094e+07  -3.0079420603226280e+02
  4.8045426075859320e+06  -1.9408253735166250e+07  -3.0057518961647713e+02
  4.8478755530287830e+06  -1.9397462991023960e+07  -3.0035503104347200e+02
  4.8911843184240340e+06  -1.9386575497624480e+07  -3.0013373108776835e+02
  4.9344686877150160e+06  -1.9375591309098862e+07  -2.9991129052739320e+02
  4.9777284449649155e+06  -1.9364510480061103e+07  -2.9968771014388693e+02
  5.0209633743603360e+06  -1.9353333065607250e+07  -2.9946299072228940e+02
  5.0641732602095585e+06  -1.9342059121315900e+07  -2.9923713305115220e+02
  5.1073578869465010e+06  -1.9330688703247090e+07  -2.9901013792252080e+02
  5.1505170391287780e+06  -1.9319221867942907e+07  -2.9878200613195060e+02
  5.1936505014417300e+06  -1.9307658672426358e+07  -2.9855273847848680e+02
  5.2367580586975105e+06  -1.9295999174201670e+07  -2.9832233576467570e+02
  5.2798394958367000e+06  -1.9284243431253800e+07  -2.9809079879655730e+02
  5.3228945979299415e+06  -1.9272391502048070e+07  -2.9785812838366260e+02
  5.3659231501778420e+06  -1.9260443445530143e+07  -2.9762432533901625e+02
  5.4089249379132150e+06  -1.9248399321125420e+07  -2.9738939047912936e+02
  5.4518997466016775e+06  -1.9236259188738930e+07  -2.9715332462400110e+02
  5.4948473618425000e+06  -1.9224023108754992e+07  -2.9691612859711466e+02
  5.5377675693699075e+06  -1.9211691142036960e+07  -2.9667780322543800e+02
  5.5806601550544060e+06  -1.9199263349926807e+07  -2.9643834933941870e+02
  5.6235249049031060e+06  -1.9186739794244990e+07  -2.9619776777298574e+02
  5.6663616050622920e+06  -1.9174120537289783e+07  -2.9595605936354020e+02
  5.7091700418161850e+06  -1.9161405641837630e+07  -2.9571322495196680e+02
  5.7519500015897015e+06  -1.9148595171142295e+07  -2.9546926538262113e+02
  5.7947012709495160e+06  -1.9135689188934570e+07  -2.9522418150332913e+02
  5.8374236366048790e+06  -1.9122687759422075e+07  -2.9497797416538570e+02
  5.8801168854074950e+06  -1.9109590947289220e+07  -2.9473064422356060e+02
  5.9227808043549275e+06  -1.9096398817696250e+07  -2.9448219253608220e+02
  5.9654151805893380e+06  -1.9083111436279600e+07  -2.9423261996465055e+02
  6.0080198014000590e+06  -1.9069728869151120e+07  -2.9398192737442610e+02
  6.0505944542240140e+06  -1.9056251182897888e+07  -2.9373011563403100e+02
  6.0931389266472260e+06  -1.9042678444581840e+07  -2.9347718561554575e+02
  6.1356530064052480e+06  -1.9029010721739580e+07  -2.9322313819451136e+02
  6.1781364813845690e+06  -1.9015248082381910e+07  -2.9296797424992490e+02
  6.2205891396239380e+06  -1.9001390594993500e+07  -2.9271169466423635e+02
  6.2630107693152300e+06  -1.8987438328532500e+07  -2.9245430032334934e+02
  6.3054011588039620e+06  -1.8973391352430455e+07  -2.9219579211662030e+02
  6.3477600965914875e+06  -1.8959249736591574e+07  -2.9193617093685265e+02
  6.3900873713345250e+06  -1.8945013551392846e+07  -2.9167543768030237e+02
  6.4323827718478790e+06  -1.8930682867683220e+07  -2.9141359324666850e+02
  6.4746460871040170e+06  -1.8916257756783640e+07  -2.9115063853909780e+02
  6.5168771062357600e+06  -1.8901738290486265e+07  -2.9088657446417580e+02
  6.5590756185355500e+06  -1.8887124541054590e+07  -2.9062140193193414e+02
  6.6012414134574930e+06  -1.8872416581222884e+07  -2.9035512185584514e+02
  6.6433742806183620e+06  -1.8857614484195713e+07  -2.9008773515281797e+02
  6.6854740097987605e+06  -1.8842718323647685e+07  -2.8981924274320000e+02
  6.7275403909436690e+06  -1.8827728173723098e+07  -2.8954964555077436e+02
  6.7695732141637740e+06  -1.8812644109035607e+07  -2.8927894450275943e+02
  6.8115722697364670e+06  -1.8797466204667795e+07  -2.8900714052980780e+02
  6.8535373481073490e+06  -1.8782194536170717e+07  -2.8873423456600080e+02
  6.8954682398904620e+06  -1.8766829179563724e+07  -2.8846022754885310e+02
  6.9373647358702940e+06  -1.8751370211333790e+07  -2.8818512041930430e+02
  6.9792266270012160e+06  -1.8735817708435725e+07  -2.8790891412172910e+02
  7.0210537044109170e+06  -1.8720171748290904e+07  -2.8763160960392025e+02
  7.0628457593993320e+06  -1.8704432408787653e+07  -2.8735320781709940e+02
  7.1046025834405470e+06  -1.8688599768280603e+07  -2.8707370971591310e+02
  7.1463239681839650e+06  -1.8672673905590150e+07  -2.8679311625842830e+02
  7.1880097054551590e+06  -1.8656654900002230e+07  -2.8651142840613335e+02
  7.2296595872567100e+06  -1.8640542831267964e+07  -2.8622864712393766e+02
  7.2712734057697840e+06  -1.8624337779603070e+07  -2.8594477338016753e+02
  7.3128509533547540e+06  -1.8608039825687584e+07  -2.8565980814656660e+02
  7.3543920225518560e+06  -1.8591649050665660e+07  -2.8537375239829845e+02
  7.3958964060832450e+06  -1.8575165536144797e+07  -2.8508660711393840e+02
  7.4373638968532360e+06  -1.8558589364195620e+07  -2.8479837327547637e+02
  7.4787942879499400e+06  -1.8541920617351370e+07  -2.8450905186831335e+02
  7.5201873726454650e+06  -1.8525159378607783e+07  -2.8421864388126534e+02
  7.5615429443976150e+06  -1.8508305731422360e+07  -2.8392715030655690e+02
  7.6028607968508060e+06  -1.8491359759714074e+07  -2.8363457213982210e+02
  7.6441407238368280e+06  -1.8474321547863062e+07  -2.8334091038010496e+02
  7.6853825193763785e+06  -1.8457191180709887e+07  -2.8304616602985350e+02
  7.7265859776796065e+06  -1.8439968743555470e+07  -2.8275034009492373e+02
  7.7677508931475170e+06  -1.8422654322160445e+07  -2.8245343358457600e+02
  7.8088770603724010e+06  -1.8405248002744943e+07  -2.8215544751147670e+02
  7.8499642741399170e+06  -1.8387749871987775e+07  -2.8185638289169054e+02
  7.8910123294285530e+06  -1.8370160017026670e+07  -2.8155624074469176e+02
  7.9320210214124230e+06  -1.8352478525457043e+07  -2.8125502209334790e+02
  7.9729901454612820e+06  -1.8334705485332040e+07  -2.8095272796392896e+02
  8.0139194971412550e+06  -1.8316840985162165e+07  -2.8064935938610586e+02
  8.0548088722168260e+06  -1.8298885113914520e+07  -2.8034491739294470e+02
  8.0956580666510670e+06  -1.8280837961012598e+07  -2.8003940302090950e+02
  8.1364668766070740e+06  -1.8262699616335750e+07  -2.7973281730985974e+02
  8.1772350984488250e+06  -1.8244470170218720e+07  -2.7942516130304944e+02
  8.2179625287420290e+06  -1.8226149713451390e+07  -2.7911643604712870e+02
  8.2586489642554050e+06  -1.8207738337278090e+07  -2.7880664259213944e+02
  8.2992942019620510e+06  -1.8189236133397060e+07  -2.7849578199151240e+02
  8.3398980390396025e+06  -1.8170643193960370e+07  -2.7818385530207286e+02
  8.3804602728719250e+06  -1.8151959611573137e+07  -2.7787086358403380e+02
  8.4209807010493610e+06  -1.8133185479293430e+07  -2.7755680790100160e+02
  8.4614591213712320e+06  -1.8114320890631106e+07  -2.7724168931996286e+02
  8.5018953318449170e+06  -1.8095365939548300e+07  -2.7692550891129910e+02
  8.5422891306885800e+06  -1.8076320720458053e+07  -2.7660826774877194e+02
  8.5826403163308610e+06  -1.8057185328224550e+07  -2.7628996690953215e+02
  8.6229486874127630e+06  -1.8037959858162213e+07  -2.7597060747411220e+02
  8.6632140427886000e+06  -1.8018644406035233e+07  -2.7565019052644374e+02
  8.7034361815260400e+06  -1.7999239068057563e+07  -2.7532871715387150e+02
  8.7436149029085240e+06  -1.7979743940891770e+07  -2.7500618844710283e+02
  8.7837500064354320e+06  -1.7960159121648970e+07  -2.7468260550022876e+02
  8.8238412918229000e+06  -1.7940484707888417e+07  -2.7435796941072397e+02
  8.8638885590053930e+06  -1.7920720797616735e+07  -2.7403228127944300e+02
  8.9038916081363990e+06  -1.7900867489287607e+07  -2.7370554221062200e+02
  8.9438502395895830e+06  -1.7880924881801173e+07  -2.7337775331187610e+02
  8.9837642539597100e+06  -1.7860893074503604e+07  -2.7304891569420124e+02
  9.0236334520635460e+06  -1.7840772167186677e+07  -2.7271903047197384e+02
  9.0634576349407340e+06  -1.7820562260087296e+07  -2.7238809876295050e+02
  9.1032366038556770e+06  -1.7800263453886530e+07  -2.7205612168826127e+02
  9.1429701602970080e+06  -1.7779875849709954e+07  -2.7172310037242187e+02
  9.1826581059799920e+06  -1.7759399549126390e+07  -2.7138903594332106e+02
  9.2223002428467530e+06  -1.7738834654147808e+07  -2.7105392953222700e+02
  9.2618963730673660e+06  -1.7718181267228715e+07  -2.7071778227378604e+02
  9.3014462990412020e+06  -1.7697439491265547e+07  -2.7038059530601873e+02
  9.3409498233974450e+06  -1.7676609429596327e+07  -2.7004236977032410e+02
  9.3804067489963470e+06  -1.7655691186000068e+07  -2.6970310681147710e+02
  9.4198168789304030e+06  -1.7634684864696126e+07  -2.6936280757762590e+02
  9.4591800165247500e+06  -1.7613590570343975e+07  -2.6902147322029697e+02
  9.4984959653384980e+06  -1.7592408408042554e+07  -2.6867910489439190e+02
  9.5377645291659480e+06  -1.7571138483329590e+07  -2.6833570375818493e+02
  9.5769855120374300e+06  -1.7549780902181130e+07  -2.6799127097332330e+02
  9.6161587182194530e+06  -1.7528335771011516e+07  -2.6764580770483553e+02
